EntityNumber,TypeOfAddress,CountryNL,CountryFR,Zipcode,MunicipalityNL,MunicipalityFR,StreetNL,StreetFR,HouseNumber,Box,ExtraAddressInfo,DateStrikingOff,FullAddress,Latitude,Longitude
0766.892.292,REGO,,,2060,Antwerpen,Antwerpen,Dambruggestraat,Dambruggestraat,364,101,,,"Dambruggestraat 364, 2060 Antwerpen, Belgium",51.229666699999996,4.42121660218944
0767.406.491,REGO,,,2060,Antwerpen,Antwerpen,Rotterdamstraat,Rotterdamstraat,21,201,,,"Rotterdamstraat 21, 2060 Antwerpen, Belgium",51.22411615,4.418492329176073
0767.569.512,REGO,,,2060,Antwerpen,Antwerpen,Osystraat,Osystraat,5,,,,"Osystraat 5, 2060 Antwerpen, Belgium",51.220423,4.417532551044368
0767.674.034,REGO,,,2060,Antwerpen,Antwerpen,Lange Scholiersstraat,Lange Scholiersstraat,74,,,,"Lange Scholiersstraat 74, 2060 Antwerpen, Belgium",51.22459945,4.42933016147518
0767.712.042,REGO,,,2060,Antwerpen,Antwerpen,Carnotstraat,Carnotstraat,102,,,,"Carnotstraat 102, 2060 Antwerpen, Belgium",51.2177607,4.4263701869018055
0767.729.264,REGO,,,2060,Antwerpen,Antwerpen,Lange Scholiersstraat,Lange Scholiersstraat,48,213,,,"Lange Scholiersstraat 48, 2060 Antwerpen, Belgium",51.224365750000004,4.428181834784226
0767.757.671,REGO,,,2060,Antwerpen,Antwerpen,Kerkstraat,Kerkstraat,72,,,,"Kerkstraat 72, 2060 Antwerpen, Belgium",51.218478,4.431154866225725
0767.763.314,REGO,,,2060,Antwerpen,Antwerpen,Van Maerlantstraat,Van Maerlantstraat,80,,,26-10-2023,"Van Maerlantstraat 80, 2060 Antwerpen, Belgium",51.22253241555168,4.41794079066973
0767.768.559,REGO,,,2060,Antwerpen,Antwerpen,IJzerlaan,IJzerlaan,28,,,26-03-2024,"IJzerlaan 28, 2060 Antwerpen, Belgium",51.23486255,4.421911460828994
0767.823.888,REGO,,,2060,Antwerpen,Antwerpen,Touwstraat,Touwstraat,61,,,,"Touwstraat 61, 2060 Antwerpen, Belgium",51.22414085,4.440024753717429
0767.832.796,REGO,,,2060,Antwerpen,Antwerpen,Fuggerstraat,Fuggerstraat,13,,,,"Fuggerstraat 13, 2060 Antwerpen, Belgium",51.22929705,4.41889705015625
0767.889.414,REGO,,,2060,Antwerpen,Antwerpen,Diepestraat,Diepestraat,153,,,,"Diepestraat 153, 2060 Antwerpen, Belgium",51.2219475,4.426256223668689
0767.896.342,REGO,,,2060,Antwerpen,Antwerpen,Diepestraat,Diepestraat,73-77,,,,"Diepestraat 73-77, 2060 Antwerpen, Belgium",51.22400270685406,4.423747841085874
0768.266.922,REGO,,,2060,Antwerpen,Antwerpen,Lange Dijkstraat,Lange Dijkstraat,38 bus 101,,,,"Lange Dijkstraat 38 bus 101, 2060 Antwerpen, Belgium",,
0768.373.424,REGO,,,2060,Antwerpen,Antwerpen,Pothoekstraat,Pothoekstraat,42,,,,"Pothoekstraat 42, 2060 Antwerpen, Belgium",51.221373850000006,4.436944740880203
0768.377.283,REGO,,,2060,Antwerpen,Antwerpen,Steenborgerweert,Steenborgerweert,18,,,,"Steenborgerweert 18, 2060 Antwerpen, Belgium",51.23763615,4.422724287505325
0768.507.145,REGO,,,2060,Antwerpen,Antwerpen,Lange Winkelhaakstraat,Lange Winkelhaakstraat,26,,,,"Lange Winkelhaakstraat 26, 2060 Antwerpen, Belgium",51.2196202,4.423041697291254
0768.551.784,REGO,,,2060,Antwerpen,Antwerpen,Korte Zavelstraat,Korte Zavelstraat,35,,,,"Korte Zavelstraat 35, 2060 Antwerpen, Belgium",51.223324950000006,4.426964439210256
0768.593.950,REGO,,,2060,Antwerpen,Antwerpen,Carnotstraat,Carnotstraat,124,,,,"Carnotstraat 124, 2060 Antwerpen, Belgium",51.2175559,4.427234984720016
0768.601.076,REGO,,,2060,Antwerpen,Antwerpen,Everaertsstraat,Everaertsstraat,65,,,,"Everaertsstraat 65, 2060 Antwerpen, Belgium",51.2274763,4.4254780713778405
0768.632.849,REGO,,,2060,Antwerpen,Antwerpen,Oudesteenweg,Oudesteenweg,112,,,,"Oudesteenweg 112, 2060 Antwerpen, Belgium",51.22706015,4.421791506748378
0768.689.861,REGO,,,2060,Antwerpen,Antwerpen,Lange Zavelstraat,Lange Zavelstraat,17,,,,"Lange Zavelstraat 17, 2060 Antwerpen, Belgium",51.223895049999996,4.427780093693224
0768.769.342,REGO,,,2060,Antwerpen,Antwerpen,Tulpstraat,Tulpstraat,4,1,,,"Tulpstraat 4, 2060 Antwerpen, Belgium",51.34651715,4.675499700000003
0768.789.732,REGO,,,2060,Antwerpen,Antwerpen,August Sniedersstraat,August Sniedersstraat,47,,,,"August Sniedersstraat 47, 2060 Antwerpen, Belgium",51.226596400000005,4.435786171666675
0768.819.624,REGO,,,2060,Antwerpen,Antwerpen,Gasstraat,Gasstraat,99,,,,"Gasstraat 99, 2060 Antwerpen, Belgium",51.224205600000005,4.426280121572196
0768.845.259,REGO,,,2060,Antwerpen,Antwerpen,Carnotstraat,Carnotstraat,169,3,,,"Carnotstraat 169, 2060 Antwerpen, Belgium",51.2174306,4.429229203947367
0768.877.131,REGO,,,2060,Antwerpen,Antwerpen,IJzerlaan,IJzerlaan,9,,,,"IJzerlaan 9, 2060 Antwerpen, Belgium",51.23545095,4.423782902807693
0768.880.002,REGO,,,2060,Antwerpen,Antwerpen,Diepestraat,Diepestraat,150,,,,"Diepestraat 150, 2060 Antwerpen, Belgium",51.2220793,4.425765298615628
0768.969.874,REGO,,,2060,Antwerpen,Antwerpen,De Marbaixstraat,De Marbaixstraat,51,,,,"De Marbaixstraat 51, 2060 Antwerpen, Belgium",51.22855885,4.436654072854951
0769.253.253,REGO,,,2060,Antwerpen,Antwerpen,Lange Van Sterbeeckstraat,Lange Van Sterbeeckstraat,17-19,,,,"Lange Van Sterbeeckstraat 17-19, 2060 Antwerpen, Belgium",51.2241322,4.425044473707041
0769.265.329,REGO,,,2060,Antwerpen,Antwerpen,Pothoekstraat,Pothoekstraat,62,,,,"Pothoekstraat 62, 2060 Antwerpen, Belgium",51.2222677,4.437077881642512
0769.340.850,REGO,,,2060,Antwerpen,Antwerpen,Bisschopstraat,Bisschopstraat,1,,,,"Bisschopstraat 1, 2060 Antwerpen, Belgium",51.2187377,4.4241174659292035
0769.351.045,REGO,,,2060,Antwerpen,Antwerpen,IJzerlaan,IJzerlaan,54,,,,"IJzerlaan 54, 2060 Antwerpen, Belgium",51.1239383,4.546824025463231
0769.375.888,REGO,,,2060,Antwerpen,Antwerpen,Regentstraat,Regentstraat,18,,,,"Regentstraat 18, 2060 Antwerpen, Belgium",51.21982525,4.42824769140562
0769.475.264,REGO,,,2060,Antwerpen,Antwerpen,Kerkstraat,Kerkstraat,127,,,,"Kerkstraat 127, 2060 Antwerpen, Belgium",51.2193801,4.4336665259254
0769.487.241,REGO,,,2060,Antwerpen,Antwerpen,Regentstraat,Regentstraat,22,,,,"Regentstraat 22, 2060 Antwerpen, Belgium",51.2195373,4.4285103450573455
0769.499.020,REGO,,,2060,Antwerpen,Antwerpen,Oranjestraat,Oranjestraat,117,,,,"Oranjestraat 117, 2060 Antwerpen, Belgium",51.228478300000006,4.424558893836571
0769.606.710,REGO,,,2060,Antwerpen,Antwerpen,Ellermanstraat,Ellermanstraat,54,,,,"Ellermanstraat 54, 2060 Antwerpen, Belgium",51.22956655,4.4183409000000005
0769.729.246,REGO,,,2060,Antwerpen,Antwerpen,Van Maerlantstraat,Van Maerlantstraat,33,,,,"Van Maerlantstraat 33, 2060 Antwerpen, Belgium",51.22348665,4.417850919317626
0769.749.834,REGO,,,2060,Antwerpen,Antwerpen,Bisschopstraat,Bisschopstraat,3,,,,"Bisschopstraat 3, 2060 Antwerpen, Belgium",51.218757249999996,4.424199526788415
0769.753.891,REGO,,,2060,Antwerpen,Antwerpen,Gasstraat,Gasstraat,131,,,,"Gasstraat 131, 2060 Antwerpen, Belgium",51.2234064,4.426543131842575
0769.785.070,REGO,,,2060,Antwerpen,Antwerpen,Lange Lobroekstraat,Lange Lobroekstraat,167,,,,"Lange Lobroekstraat 167, 2060 Antwerpen, Belgium",51.2310247,4.4288829551739655
0769.792.790,REGO,,,2060,Antwerpen,Antwerpen,Osystraat,Osystraat,35,,,,"Osystraat 35, 2060 Antwerpen, Belgium",51.221229550000004,4.417814585793661
0769.810.311,REGO,,,2060,Antwerpen,Antwerpen,Touwstraat,Touwstraat,21,,,,"Touwstraat 21, 2060 Antwerpen, Belgium",51.2249052,4.439110074667303
0769.847.626,REGO,,,2060,Antwerpen,Antwerpen,Carnotstraat,Carnotstraat,30B,,,,"Carnotstraat 30B, 2060 Antwerpen, Belgium",51.21854035,4.423418262559544
0769.850.002,REGO,,,2060,Antwerpen,Antwerpen,Gasstraat,Gasstraat,23,,,,"Gasstraat 23, 2060 Antwerpen, Belgium",51.2263555,4.425337181409003
0769.957.690,REGO,,,2060,Antwerpen,Antwerpen,Vliegenstraat,Vliegenstraat,2A,1.1,,,"Vliegenstraat 2A, 2060 Antwerpen, Belgium",51.22544796357365,4.420947495476961
0770.392.212,REGO,,,2060,Antwerpen,Antwerpen,Oudesteenweg,Oudesteenweg,33,101,,,"Oudesteenweg 33, 2060 Antwerpen, Belgium",51.16766425,4.482761087322327
0770.422.203,REGO,,,2060,Antwerpen,Antwerpen,Duboisstraat,Duboisstraat,50,Unit 1.3.,,,"Duboisstraat 50, 2060 Antwerpen, Belgium",51.2287126,4.418142098896569
0770.517.322,REGO,,,2060,Antwerpen,Antwerpen,Dambruggestraat,Dambruggestraat,58,301,,,"Dambruggestraat 58, 2060 Antwerpen, Belgium",51.220387099999996,4.423459291273702
0770.553.053,REGO,,,2060,Antwerpen,Antwerpen,Handelstraat,Handelstraat,32,,,,"Handelstraat 32, 2060 Antwerpen, Belgium",51.223383049999995,4.428800768321779
0770.569.285,REGO,,,2060,Antwerpen,Antwerpen,Slachthuislaan,Slachthuislaan,78,,,,"Slachthuislaan 78, 2060 Antwerpen, Belgium",51.22815715,4.439024231653638
0770.662.723,REGO,,,2060,Antwerpen,Antwerpen,Lange Van Sterbeeckstraat,Lange Van Sterbeeckstraat,17,3,,,"Lange Van Sterbeeckstraat 17, 2060 Antwerpen, Belgium",51.2241322,4.425044473707041
0770.733.888,REGO,,,2060,Antwerpen,Antwerpen,Vliegenstraat,Vliegenstraat,14,,,,"Vliegenstraat 14, 2060 Antwerpen, Belgium",51.22529295,4.420706846170213
0770.753.585,REGO,,,2060,Antwerpen,Antwerpen,Oranjestraat,Oranjestraat,56,3,,,"Oranjestraat 56, 2060 Antwerpen, Belgium",51.2274333,4.4210495904701395
0770.777.638,REGO,,,2060,Antwerpen,Antwerpen,Lange Lobroekstraat,Lange Lobroekstraat,67,,,,"Lange Lobroekstraat 67, 2060 Antwerpen, Belgium",51.22869171964396,4.434083904093356
0770.811.884,REGO,,,2060,Antwerpen,Antwerpen,Kerkstraat,Kerkstraat,72,,,,"Kerkstraat 72, 2060 Antwerpen, Belgium",51.218478,4.431154866225725
0770.830.294,REGO,,,2060,Antwerpen,Antwerpen,Vliegenstraat,Vliegenstraat,20,,,,"Vliegenstraat 20, 2060 Antwerpen, Belgium",51.22531895,4.420915409677679
0770.919.376,REGO,,,2060,Antwerpen,Antwerpen,Offerandestraat,Offerandestraat,33,,,,"Offerandestraat 33, 2060 Antwerpen, Belgium",51.2203211,4.425096174047033
0770.923.138,REGO,,,2060,Antwerpen,Antwerpen,IJzerlaan,IJzerlaan,30,401,,,"IJzerlaan 30, 2060 Antwerpen, Belgium",51.12380885,4.5452901480744785
0770.931.650,REGO,,,2060,Antwerpen,Antwerpen,Carnotstraat,Carnotstraat,100,,,,"Carnotstraat 100, 2060 Antwerpen, Belgium",51.21770515,4.426200635509636
0770.935.709,REGO,,,2060,Antwerpen,Antwerpen,Ellermanstraat,Ellermanstraat,81,204,,,"Ellermanstraat 81, 2060 Antwerpen, Belgium",51.22978572088234,4.415636349940719
0770.996.382,REGO,,,2060,Antwerpen,Antwerpen,Rotterdamstraat,Rotterdamstraat,4,,,,"Rotterdamstraat 4, 2060 Antwerpen, Belgium",51.224438000000006,4.417909966159515
0771.324.501,REGO,,,2060,Antwerpen,Antwerpen,Van Helmontstraat,Van Helmontstraat,14,1,,,"Van Helmontstraat 14, 2060 Antwerpen, Belgium",51.22480145,4.435511389457362
0771.379.731,REGO,,,2060,Antwerpen,Antwerpen,Sint-Gummarusstraat,Sint-Gummarusstraat,35,,,,"Sint-Gummarusstraat 35, 2060 Antwerpen, Belgium",51.22488655,4.4206541719571435
0771.513.254,REGO,,,2060,Antwerpen,Antwerpen,August Sniedersstraat,August Sniedersstraat,45,2,,,"August Sniedersstraat 45, 2060 Antwerpen, Belgium",51.226607200000004,4.435696454619694
0771.610.749,REGO,,,2060,Antwerpen,Antwerpen,De Coninckplein,De Coninckplein,21,,,,"De Coninckplein 21, 2060 Antwerpen, Belgium",51.2218496,4.420309170734505
0771.640.344,REGO,,,2060,Antwerpen,Antwerpen,Van Maerlantstraat,Van Maerlantstraat,76,1,,,"Van Maerlantstraat 76, 2060 Antwerpen, Belgium",51.221761,4.417937986751053
0771.684.686,REGO,,,2060,Antwerpen,Antwerpen,Van Maerlantstraat,Van Maerlantstraat,76,,,,"Van Maerlantstraat 76, 2060 Antwerpen, Belgium",51.221761,4.417937986751053
0771.689.735,REGO,,,2060,Antwerpen,Antwerpen,Carnotstraat,Carnotstraat,105,3,,,"Carnotstraat 105, 2060 Antwerpen, Belgium",51.218297,4.426530579952555
0771.704.086,REGO,,,2060,Antwerpen,Antwerpen,Duinstraat,Duinstraat,84,,,,"Duinstraat 84, 2060 Antwerpen, Belgium",51.222294149999996,4.430328001454139
0771.705.274,REGO,,,2060,Antwerpen,Antwerpen,Oudesteenweg,Oudesteenweg,51-3204,,,,"Oudesteenweg 51-3204, 2060 Antwerpen, Belgium",51.226051600000005,4.420181699748422
0771.762.781,REGO,,,2060,Antwerpen,Antwerpen,IJzerlaan,IJzerlaan,39,,,,"IJzerlaan 39, 2060 Antwerpen, Belgium",51.235496499999996,4.4268043180331365
0771.812.073,REGO,,,2060,Antwerpen,Antwerpen,Van Kerckhovenstraat,Van Kerckhovenstraat,59,,,,"Van Kerckhovenstraat 59, 2060 Antwerpen, Belgium",51.22615785,4.4250469996909345
0772.335.972,REGO,,,2060,Antwerpen,Antwerpen,Fuggerstraat,Fuggerstraat,26,,,,"Fuggerstraat 26, 2060 Antwerpen, Belgium",51.228470650000006,4.4184575003367
0772.394.964,REGO,,,2060,Antwerpen,Antwerpen,Viaduct-Dam,Viaduct-Dam,40,,,,"Viaduct-Dam 40, 2060 Antwerpen, Belgium",51.2297293,4.422957485576923
0772.433.269,REGO,,,2060,Antwerpen,Antwerpen,Diepestraat,Diepestraat,156,,,07-09-2024,"Diepestraat 156, 2060 Antwerpen, Belgium",51.2219526,4.425870796961064
0772.441.583,REGO,,,2060,Antwerpen,Antwerpen,Bredastraat,Bredastraat,85,4.2,,,"Bredastraat 85, 2060 Antwerpen, Belgium",51.2344133,4.422327449617747
0772.674.482,REGO,,,2060,Antwerpen,Antwerpen,Offerandestraat,Offerandestraat,70-72,,,,"Offerandestraat 70-72, 2060 Antwerpen, Belgium",51.22049055,4.42608113817893
0772.675.670,REGO,,,2060,Antwerpen,Antwerpen,Hardenvoort,Hardenvoort,16,,,,"Hardenvoort 16, 2060 Antwerpen, Belgium",51.2325668,4.4229266369344495
0772.775.046,REGO,,,2060,Antwerpen,Antwerpen,Viaduct-Dam,Viaduct-Dam,40,,,,"Viaduct-Dam 40, 2060 Antwerpen, Belgium",51.2297293,4.422957485576923
0772.818.103,REGO,,,2060,Antwerpen,Antwerpen,Samberstraat,Samberstraat,71,,,,"Samberstraat 71, 2060 Antwerpen, Belgium",51.2343599,4.428641000839695
0772.848.884,REGO,,,2060,Antwerpen,Antwerpen,Onderwijsstraat,Onderwijsstraat,71,,,,"Onderwijsstraat 71, 2060 Antwerpen, Belgium",51.2263116,4.436117730239434
0772.874.323,REGO,,,2060,Antwerpen,Antwerpen,Tulpstraat,Tulpstraat,56,,,,"Tulpstraat 56, 2060 Antwerpen, Belgium",51.226719599999996,4.426471848298084
0772.877.588,REGO,,,2060,Antwerpen,Antwerpen,Oranjestraat,Oranjestraat,89,,,,"Oranjestraat 89, 2060 Antwerpen, Belgium",51.228090550000005,4.422916102640899
0772.885.805,REGO,,,2060,Antwerpen,Antwerpen,Korte Lobroekstraat,Korte Lobroekstraat,8,,,,"Korte Lobroekstraat 8, 2060 Antwerpen, Belgium",51.2302429,4.430769372349642
0773.351.801,REGO,,,2060,Antwerpen,Antwerpen,Duboisstraat,Duboisstraat,45,,,,"Duboisstraat 45, 2060 Antwerpen, Belgium",51.229038056315886,4.418597342886633
0773.467.904,REGO,,,2060,Antwerpen,Antwerpen,IJzerlaan,IJzerlaan,32,603,,,"IJzerlaan 32, 2060 Antwerpen, Belgium",51.1237421,4.545473983215993
0773.601.031,REGO,,,2060,Antwerpen,Antwerpen,Ellermanstraat,Ellermanstraat,44,301,,,"Ellermanstraat 44, 2060 Antwerpen, Belgium",51.229615949999996,4.417972487854318
0773.622.708,REGO,,,2060,Antwerpen,Antwerpen,Vondelstraat,Vondelstraat,22,,,,"Vondelstraat 22, 2060 Antwerpen, Belgium",51.224422,4.416756629907496
0773.694.962,REGO,,,2060,Antwerpen,Antwerpen,Oranjestraat,Oranjestraat,22,1,,,"Oranjestraat 22, 2060 Antwerpen, Belgium",51.2272181,4.419662086290548
0773.799.880,REGO,,,2060,Antwerpen,Antwerpen,Samberstraat,Samberstraat,69A,,,,"Samberstraat 69A, 2060 Antwerpen, Belgium",51.23326226485576,4.427954294652564
0773.874.215,REGO,,,2060,Antwerpen,Antwerpen,Duboisstraat,Duboisstraat,39,8,,,"Duboisstraat 39, 2060 Antwerpen, Belgium",51.229103949999995,4.417592504360639
0773.921.527,REGO,,,2060,Antwerpen,Antwerpen,Van Arteveldestraat,Van Arteveldestraat,6,,,15-06-2023,"Van Arteveldestraat 6, 2060 Antwerpen, Belgium",51.2195314,4.4197924814335146
0773.932.613,REGO,,,2060,Antwerpen,Antwerpen,Lindeboomstraat,Lindeboomstraat,26,4,,,"Lindeboomstraat 26, 2060 Antwerpen, Belgium",51.219849350000004,4.436548466753937
0773.935.383,REGO,,,2060,Antwerpen,Antwerpen,Sint-Amandusstraat,Sint-Amandusstraat,13,,,27-06-2024,"Sint-Amandusstraat 13, 2060 Antwerpen, Belgium",51.2265658,4.424149252276069
0774.298.144,REGO,,,2060,Antwerpen,Antwerpen,Violetstraat,Violetstraat,33,0,,,"Violetstraat 33, 2060 Antwerpen, Belgium",51.074579,4.276883365316608
0774.350.010,REGO,,,2060,Antwerpen,Antwerpen,Lange Slachterijstraat,Lange Slachterijstraat,13,,,,"Lange Slachterijstraat 13, 2060 Antwerpen, Belgium",51.22876785,4.432699935437517
0774.352.186,REGO,,,2060,Antwerpen,Antwerpen,Lange Kongostraat,Lange Kongostraat,58,,,,"Lange Kongostraat 58, 2060 Antwerpen, Belgium",51.22299595,4.4391264088348406
0774.354.166,REGO,,,2060,Antwerpen,Antwerpen,Bredastraat,Bredastraat,47,102,,,"Bredastraat 47, 2060 Antwerpen, Belgium",51.233421750000005,4.421704620565238
0774.462.450,REGO,,,2060,Antwerpen,Antwerpen,Ellermanstraat,Ellermanstraat,81,904,,,"Ellermanstraat 81, 2060 Antwerpen, Belgium",51.22978572088234,4.415636349940719
0774.579.741,REGO,,,2060,Antwerpen,Antwerpen,Van Maerlantstraat,Van Maerlantstraat,55,,,,"Van Maerlantstraat 55, 2060 Antwerpen, Belgium",51.2227393,4.418127166840277
0774.645.661,REGO,,,2060,Antwerpen,Antwerpen,Lange Beeldekensstraat,Lange Beeldekensstraat,228,,,,"Lange Beeldekensstraat 228, 2060 Antwerpen, Belgium",51.2213869,4.432286778935982
0774.681.095,REGO,,,2060,Antwerpen,Antwerpen,Everaertsstraat,Everaertsstraat,9,,,,"Everaertsstraat 9, 2060 Antwerpen, Belgium",51.226898399999996,4.422527902201388
0774.702.772,REGO,,,2060,Antwerpen,Antwerpen,Oranjestraat,Oranjestraat,23b,,,,"Oranjestraat 23b, 2060 Antwerpen, Belgium",51.227502650000005,4.419938017636204
0774.711.086,REGO,,,2060,Antwerpen,Antwerpen,Osystraat,Osystraat,31-33,3a,,,"Osystraat 31-33, 2060 Antwerpen, Belgium",51.22115265,4.417790434146917
0774.713.858,REGO,,,2060,Antwerpen,Antwerpen,Franklin Rooseveltplaats,Franklin Rooseveltplaats,1,A,,,"Franklin Rooseveltplaats 1, 2060 Antwerpen, Belgium",51.220332400000004,4.4169808776536525
0774.855.893,REGO,,,2060,Antwerpen,Antwerpen,Ceulemansstraat,Ceulemansstraat,16,G,,,"Ceulemansstraat 16, 2060 Antwerpen, Belgium",51.2282644,4.43594239232456
0774.866.187,REGO,,,2060,Antwerpen,Antwerpen,Viséstraat,Viséstraat,52,301,,,"Viséstraat 52, 2060 Antwerpen, Belgium",51.2285334,4.426810534468716
0775.263.194,REGO,,,2060,Antwerpen,Antwerpen,Duboisstraat,Duboisstraat,50,unit 1.3,,,"Duboisstraat 50, 2060 Antwerpen, Belgium",51.2287126,4.418142098896569
0775.304.172,REGO,,,2060,Antwerpen,Antwerpen,Carnotstraat,Carnotstraat,343,,,31-01-2024,"Carnotstraat 343, 2060 Antwerpen, Belgium",51.21870463653966,4.423562912100614
0775.350.890,REGO,,,2060,Antwerpen,Antwerpen,Klamperstraat,Klamperstraat,5,,,,"Klamperstraat 5, 2060 Antwerpen, Belgium",51.226530049999994,4.426647810440581
0775.460.263,REGO,,,2060,Antwerpen,Antwerpen,Kerkstraat,Kerkstraat,71-73,,,,"Kerkstraat 71-73, 2060 Antwerpen, Belgium",51.21885175,4.430541257525966
0775.616.453,REGO,,,2060,Antwerpen,Antwerpen,Van de Wervestraat,Van de Wervestraat,93,,,,"Van de Wervestraat 93, 2060 Antwerpen, Belgium",51.2261942,4.416821861909651
0775.724.341,REGO,,,2060,Antwerpen,Antwerpen,Joossensgang,Joossensgang,10,,,,"Joossensgang 10, 2060 Antwerpen, Belgium",51.23272035,4.42229016822483
0775.793.330,REGO,,,2060,Antwerpen,Antwerpen,Diepestraat,Diepestraat,43,,,,"Diepestraat 43, 2060 Antwerpen, Belgium",51.2241931,4.423602276485491
0775.802.337,REGO,,,2060,Antwerpen,Antwerpen,Korte Scholiersstraat,Korte Scholiersstraat,37,301,,,"Korte Scholiersstraat 37, 2060 Antwerpen, Belgium",51.22481155,4.429178195957901
0775.873.108,REGO,,,2060,Antwerpen,Antwerpen,Oudesteenweg,Oudesteenweg,33,311,,,"Oudesteenweg 33, 2060 Antwerpen, Belgium",51.16766425,4.482761087322327
0775.878.056,REGO,,,2060,Antwerpen,Antwerpen,Viséstraat,Viséstraat,6,,,,"Viséstraat 6, 2060 Antwerpen, Belgium",51.22898925,4.424362758225696
0775.933.682,REGO,,,2060,Antwerpen,Antwerpen,Duboisstraat,Duboisstraat,43,8,,,"Duboisstraat 43, 2060 Antwerpen, Belgium",51.2292681,4.418063321360233
0775.945.263,REGO,,,2060,Antwerpen,Antwerpen,Van Schoonhovenstraat,Van Schoonhovenstraat,53,,,,"Van Schoonhovenstraat 53, 2060 Antwerpen, Belgium",51.220787200000004,4.421266620699317
0776.352.861,REGO,,,2060,Antwerpen,Antwerpen,Viaduct-Dam,Viaduct-Dam,122,,,,"Viaduct-Dam 122, 2060 Antwerpen, Belgium",51.23340935,4.423676074289531
0776.476.288,REGO,,,2060,Antwerpen,Antwerpen,Van Kerckhovenstraat,Van Kerckhovenstraat,14,,,,"Van Kerckhovenstraat 14, 2060 Antwerpen, Belgium",51.22551525,4.42267043175678
0776.576.258,REGO,,,2060,Antwerpen,Antwerpen,Kerkstraat,Kerkstraat,6,27,,,"Kerkstraat 6, 2060 Antwerpen, Belgium",51.166591600000004,4.463997641732455
0776.608.922,REGO,,,2060,Antwerpen,Antwerpen,Lange Beeldekensstraat,Lange Beeldekensstraat,28,,,,"Lange Beeldekensstraat 28, 2060 Antwerpen, Belgium",51.22122685,4.422603412500001
0776.658.610,REGO,,,2060,Antwerpen,Antwerpen,Dambruggestraat,Dambruggestraat,231,201,,22-03-2024,"Dambruggestraat 231, 2060 Antwerpen, Belgium",51.226121199999994,4.421755351973765
0776.675.139,REGO,,,2060,Antwerpen,Antwerpen,Kerkstraat,Kerkstraat,80,,,,"Kerkstraat 80, 2060 Antwerpen, Belgium",51.2186868,4.431506303685233
0776.697.410,REGO,,,2060,Antwerpen,Antwerpen,Lange Scholiersstraat,Lange Scholiersstraat,54,,,,"Lange Scholiersstraat 54, 2060 Antwerpen, Belgium",51.2244649,4.428706205135125
0776.749.670,REGO,,,2060,Antwerpen,Antwerpen,Marnixstraat,Marnixstraat,41,,,,"Marnixstraat 41, 2060 Antwerpen, Belgium",51.22826545,4.421034051819545
0776.789.163,REGO,,,2060,Antwerpen,Antwerpen,Vondelstraat,Vondelstraat,16,,,,"Vondelstraat 16, 2060 Antwerpen, Belgium",51.2244101,4.416451364563107
0776.886.064,REGO,,,2060,Antwerpen,Antwerpen,Kalkstraat,Kalkstraat,8,204,,,"Kalkstraat 8, 2060 Antwerpen, Belgium",51.2339923,4.421671282489971
0776.909.028,REGO,,,2060,Antwerpen,Antwerpen,Van Kerckhovenstraat,Van Kerckhovenstraat,72,,,,"Van Kerckhovenstraat 72, 2060 Antwerpen, Belgium",51.22589910000001,4.425077164856875
0776.919.520,REGO,,,2060,Antwerpen,Antwerpen,Lange Slachterijstraat,Lange Slachterijstraat,36,,,,"Lange Slachterijstraat 36, 2060 Antwerpen, Belgium",51.229376102230944,4.431308222591181
0777.255.456,REGO,,,2060,Antwerpen,Antwerpen,Gasstraat,Gasstraat,13,,,,"Gasstraat 13, 2060 Antwerpen, Belgium",51.226745550000004,4.425217533064515
0777.270.995,REGO,,,2060,Antwerpen,Antwerpen,Viaduct-Dam,Viaduct-Dam,13,,,,"Viaduct-Dam 13, 2060 Antwerpen, Belgium",51.23270315,4.423661841398711
0777.531.511,REGO,,,2060,Antwerpen,Antwerpen,Lange Beeldekensstraat,Lange Beeldekensstraat,21,,,08-08-2023,"Lange Beeldekensstraat 21, 2060 Antwerpen, Belgium",51.2213882,4.4224501206572775
0777.562.490,REGO,,,2060,Antwerpen,Antwerpen,Sint-Jansplein,Sint-Jansplein,22,,,,"Sint-Jansplein 22, 2060 Antwerpen, Belgium",51.2252182,4.4187779953968285
0777.599.411,REGO,,,2060,Antwerpen,Antwerpen,Sint-Gummarusstraat,Sint-Gummarusstraat,6,,,,"Sint-Gummarusstraat 6, 2060 Antwerpen, Belgium",51.224530900000005,4.4193184015178115
0777.746.394,REGO,,,2060,Antwerpen,Antwerpen,Schijnpoortweg,Schijnpoortweg,47,,,,"Schijnpoortweg 47, 2060 Antwerpen, Belgium",51.22976995200506,4.442593466364843
0777.755.896,REGO,,,2060,Antwerpen,Antwerpen,Lange Beeldekensstraat,Lange Beeldekensstraat,225,,,,"Lange Beeldekensstraat 225, 2060 Antwerpen, Belgium",51.22209620282702,4.434856199398703
