EntityNumber,ActivityGroup,NaceVersion,NaceCode,Classification
0779.263.554,1,2008,43910,SECO
0779.263.554,1,2008,81210,SECO
0779.352.438,1,2008,71111,MAIN
0779.352.438,1,2008,23410,SECO
0779.352.438,1,2008,47787,SECO
0779.352.438,1,2008,68203,SECO
0779.352.438,1,2008,90031,SECO
0779.404.007,1,2008,47112,MAIN
0779.404.007,1,2008,47251,SECO
0779.505.361,1,2008,56301,MAIN
0779.505.361,1,2008,56102,SECO
0779.625.523,6,2008,69201,MAIN
0779.625.523,1,2008,69202,MAIN
0779.632.253,1,2008,64200,MAIN
0779.632.253,1,2008,66199,SECO
0779.632.253,1,2008,66300,SECO
0779.632.253,1,2008,68100,SECO
0779.632.253,1,2008,70100,SECO
0779.632.253,1,2008,70220,SECO
0779.739.745,1,2008,52241,MAIN
0779.739.745,1,2008,52100,SECO
0779.739.745,1,2008,52220,SECO
0779.739.745,1,2008,52249,SECO
0779.739.745,1,2008,52290,SECO
0779.739.745,1,2008,82990,SECO
0779.845.851,1,2008,47712,MAIN
0779.845.851,1,2008,46496,SECO
0779.845.851,1,2008,47640,SECO
0779.845.851,1,2008,47715,SECO
0779.845.851,1,2008,47721,SECO
0779.845.851,1,2008,47722,SECO
0779.845.851,1,2008,74101,SECO
0779.845.851,1,2008,77299,SECO
0779.845.851,1,2008,95290,SECO
0779.967.201,1,2008,85531,MAIN
0779.967.595,1,2008,77110,MAIN
0779.990.856,6,2008,71209,MAIN
0779.990.856,1,2008,82990,MAIN
0779.990.856,1,2008,66210,SECO
0779.990.856,1,2008,70220,SECO
0779.990.856,1,2008,71209,SECO
0779.990.856,1,2008,73200,SECO
0779.990.856,1,2008,85599,SECO
0780.584.536,1,2008,62010,MAIN
0780.584.536,1,2008,62020,SECO
0780.584.536,1,2008,70210,SECO
0780.584.536,1,2008,73110,SECO
0780.584.536,1,2008,90011,SECO
0780.588.001,1,2008,73110,MAIN
0780.588.001,1,2008,62020,SECO
0780.588.001,1,2008,63120,SECO
0780.588.001,1,2008,74103,SECO
0780.588.001,1,2008,93299,SECO
0780.588.001,1,2008,96099,SECO
0780.615.517,1,2008,41101,MAIN
0780.615.517,1,2008,41102,SECO
0780.737.261,1,2008,90031,MAIN
0780.737.261,1,2008,74201,SECO
0780.737.261,1,2008,74300,SECO
0780.737.261,1,2008,85599,SECO
0780.737.261,1,2008,90011,SECO
0780.737.261,1,2008,96099,SECO
0780.758.641,1,2008,82990,MAIN
0780.802.587,1,2008,70220,MAIN
0780.802.587,1,2008,62090,SECO
0780.802.587,1,2008,63990,SECO
0780.802.587,1,2008,82990,SECO
0781.342.522,1,2008,93299,MAIN
0781.342.522,1,2008,56301,SECO
0781.610.558,1,2008,47112,MAIN
0781.610.558,1,2008,46341,SECO
0781.610.558,1,2008,46349,SECO
0781.610.558,1,2008,47260,SECO
0781.697.858,6,2008,82300,MAIN
0781.697.858,1,2008,68203,MAIN
0781.816.832,1,2008,64200,MAIN
0781.836.331,1,2008,62030,MAIN
0781.836.331,1,2008,62090,SECO
0781.850.484,6,2008,25110,MAIN
0781.850.484,1,2008,43341,MAIN
0781.864.441,1,2008,64200,MAIN
0781.864.441,1,2008,70100,SECO
0781.864.441,1,2008,70220,SECO
0781.864.441,1,2008,77110,SECO
0781.864.441,1,2008,82990,SECO
0781.883.148,1,2008,43221,MAIN
0781.950.949,6,2008,47112,MAIN
0781.950.949,1,2008,47112,MAIN
0782.241.157,1,2008,56301,MAIN
0782.372.603,1,2008,33200,MAIN
0782.462.376,1,2008,59111,MAIN
0782.462.376,1,2008,59112,SECO
0782.462.376,1,2008,59114,SECO
0782.462.376,1,2008,59120,SECO
0782.462.376,1,2008,59130,SECO
0782.462.376,1,2008,90021,SECO
0782.560.267,1,2008,62010,MAIN
0782.560.267,1,2008,62030,SECO
0782.560.267,1,2008,63120,SECO
0782.560.267,1,2008,63990,SECO
0782.560.267,1,2008,90031,SECO
0782.600.849,6,2008,81220,MAIN
0782.682.706,6,2008,56101,MAIN
0782.682.706,1,2008,56101,MAIN
0782.682.706,1,2008,56102,SECO
0782.716.160,6,2008,49410,MAIN
0782.716.160,1,2008,49410,MAIN
0782.778.122,1,2008,70220,MAIN
0782.778.122,1,2008,56101,SECO
0782.778.122,1,2008,56301,SECO
0782.813.853,6,2008,41201,MAIN
0782.813.853,1,2008,41201,MAIN
0782.813.853,1,2008,43110,SECO
0782.813.853,1,2008,43310,SECO
0782.813.853,1,2008,43341,SECO
0782.813.853,1,2008,43994,SECO
0782.832.362,1,2008,71111,MAIN
0782.832.362,1,2008,71113,SECO
0782.886.802,6,2008,56101,MAIN
0782.886.802,1,2008,56301,MAIN
0782.890.760,1,2008,62020,MAIN
0782.890.760,1,2008,70220,SECO
0783.242.435,1,2008,41201,MAIN
0783.322.708,1,2008,70220,MAIN
0783.387.143,6,2008,56102,MAIN
0783.387.143,1,2008,56102,MAIN
0783.432.871,1,2008,56102,MAIN
0783.432.871,1,2008,56290,SECO
0783.441.977,6,2008,96021,MAIN
0783.441.977,1,2008,96021,MAIN
0783.443.759,6,2008,56301,MAIN
0783.443.759,1,2008,56301,MAIN
0783.443.759,1,2008,41201,SECO
0783.451.281,1,2008,93199,MAIN
0783.468.208,1,2008,82300,MAIN
0783.468.208,1,2008,73110,SECO
0783.468.208,1,2008,74103,SECO
0783.468.208,1,2008,74901,SECO
0783.468.208,1,2008,82990,SECO
0783.468.208,1,2008,90021,SECO
0783.468.208,1,2008,93299,SECO
0783.522.151,6,2008,56101,MAIN
0783.542.739,1,2008,41201,MAIN
0783.619.052,6,2008,47620,MAIN
0783.619.052,1,2008,47620,MAIN
0783.619.052,1,2008,47260,SECO
0783.619.052,1,2008,47650,SECO
0783.619.052,1,2008,92000,SECO
0783.948.951,6,2008,47716,MAIN
0783.948.951,1,2008,47716,MAIN
0783.962.908,1,2008,10711,MAIN
0783.962.908,1,2008,47241,SECO
0783.962.908,1,2008,56102,SECO
0783.972.905,6,2008,93110,MAIN
0783.972.905,1,2008,93110,MAIN
0783.978.150,1,2008,32123,MAIN
0783.978.150,1,2008,32129,SECO
0783.978.150,1,2008,47770,SECO
0783.978.150,1,2008,47910,SECO
0783.978.150,1,2008,85599,SECO
0783.978.150,1,2008,95250,SECO
0784.471.563,1,2008,43212,MAIN
0784.471.563,1,2008,41201,SECO
0784.471.563,1,2008,43110,SECO
0784.471.563,1,2008,43331,SECO
0784.471.563,1,2008,43390,SECO
0784.471.563,1,2008,43994,SECO
0784.515.610,1,2008,41101,MAIN
0784.515.610,1,2008,41201,SECO
0784.515.610,1,2008,68201,SECO
0784.515.610,1,2008,68202,SECO
0784.518.182,1,2008,43320,MAIN
0784.518.182,1,2008,43211,SECO
0784.518.182,1,2008,43310,SECO
0784.518.182,1,2008,43331,SECO
0784.518.182,1,2008,43341,SECO
0784.518.182,1,2008,43994,SECO
0784.637.849,1,2008,64200,MAIN
0784.637.849,1,2008,70220,SECO
0784.637.849,1,2008,82300,SECO
0784.637.849,1,2008,82990,SECO
0784.637.849,1,2008,90012,SECO
0784.637.849,1,2008,96022,SECO
0784.723.367,6,2008,47785,MAIN
0784.723.367,1,2008,47785,MAIN
0784.723.367,1,2008,45402,SECO
0784.792.950,1,2008,70220,MAIN
0784.792.950,1,2008,70100,SECO
0784.792.950,1,2008,82990,SECO
0784.943.103,6,2008,96021,MAIN
0784.943.103,1,2008,96021,MAIN
0784.949.041,1,2008,70220,MAIN
0785.295.865,1,2008,70220,MAIN
0785.295.865,1,2008,64200,SECO
0785.295.865,1,2008,70100,SECO
0785.295.865,1,2008,82990,SECO
0785.330.707,6,2008,41201,MAIN
0785.330.707,1,2008,43910,MAIN
0785.330.707,1,2008,43211,SECO
0785.330.707,1,2008,43221,SECO
0785.330.707,1,2008,43291,SECO
0785.330.707,1,2008,43310,SECO
0785.330.707,1,2008,43320,SECO
0785.477.294,6,2008,82990,MAIN
0785.477.294,1,2008,62010,MAIN
0785.477.294,1,2008,70210,SECO
0785.597.060,1,2008,96021,MAIN
0785.597.060,1,2008,47750,SECO
0785.608.740,1,2008,47785,MAIN
0785.608.740,1,2008,77210,SECO
0785.608.740,1,2008,95290,SECO
0785.664.960,1,2008,73110,MAIN
0785.664.960,1,2008,70210,SECO
0785.664.960,1,2008,70220,SECO
0785.664.960,1,2008,74103,SECO
0785.664.960,1,2008,82990,SECO
0785.664.960,1,2008,85599,SECO
0785.761.168,1,2008,62020,MAIN
0785.787.991,1,2008,81210,MAIN
0785.787.991,1,2008,81220,SECO
0785.787.991,1,2008,81290,SECO
0785.817.685,1,2008,56101,MAIN
0785.860.742,6,2008,70220,MAIN
0785.860.742,1,2008,70220,MAIN
0786.289.819,1,2008,47112,MAIN
0786.332.973,1,2008,56301,MAIN
0786.435.418,1,2008,64200,MAIN
0786.436.804,1,2008,43341,MAIN
0786.436.804,1,2008,41201,SECO
0786.436.804,1,2008,41202,SECO
0786.436.804,1,2008,41203,SECO
0786.453.135,1,2008,43310,MAIN
0786.453.135,1,2008,41201,SECO
0786.453.135,1,2008,43110,SECO
0786.453.135,1,2008,43212,SECO
0786.453.135,1,2008,43331,SECO
0786.453.135,1,2008,43341,SECO
0786.488.074,1,2008,86210,MAIN
0786.534.891,1,2008,47910,MAIN
0786.534.891,1,2008,46160,SECO
0786.534.891,1,2008,46423,SECO
0786.534.891,1,2008,47716,SECO
0786.534.891,1,2008,53200,SECO
0786.534.891,1,2008,70210,SECO
0786.593.982,6,2008,41201,MAIN
0786.593.982,1,2008,56301,MAIN
0786.593.982,1,2008,43211,SECO
0786.593.982,1,2008,43221,SECO
0786.593.982,1,2008,43222,SECO
0786.593.982,1,2008,43291,SECO
0786.593.982,1,2008,43310,SECO
0786.593.982,1,2008,43320,SECO
0786.593.982,1,2008,43331,SECO
0786.593.982,1,2008,43341,SECO
0786.593.982,1,2008,43910,SECO
0786.593.982,1,2008,81210,SECO
0786.616.748,1,2008,74103,MAIN
0786.622.092,1,2008,56301,MAIN
0786.683.757,6,2008,56101,MAIN
0786.684.054,1,2008,70210,MAIN
0786.684.054,1,2008,56210,SECO
0786.684.054,1,2008,82300,SECO
0786.684.054,1,2008,85599,SECO
0786.808.669,6,2008,56101,MAIN
0786.808.669,1,2008,47112,MAIN
0786.808.669,1,2008,56101,SECO
0786.865.285,1,2008,96021,MAIN
0786.865.285,1,2008,96022,SECO
0786.953.377,6,2008,47770,MAIN
0786.953.377,1,2008,47770,MAIN
0787.430.063,1,2008,62010,MAIN
0787.430.063,1,2008,58290,SECO
0787.430.063,1,2008,62020,SECO
0787.468.368,1,2008,90032,MAIN
0787.468.368,1,2008,59203,SECO
0787.468.368,1,2008,70210,SECO
0787.468.368,1,2008,74901,SECO
0787.468.368,1,2008,90021,SECO
0787.468.368,1,2008,90029,SECO
0787.493.906,1,2008,47789,MAIN
0787.493.906,1,2008,46496,SECO
0787.493.906,1,2008,47525,SECO
0787.493.906,1,2008,47593,SECO
0787.493.906,1,2008,47599,SECO
0787.493.906,1,2008,47640,SECO
0787.493.906,1,2008,77299,SECO
0787.493.906,1,2008,95290,SECO
0787.529.835,1,2008,49410,MAIN
0787.529.835,1,2008,46190,SECO
0787.529.835,1,2008,52290,SECO
0787.529.835,1,2008,82990,SECO
0787.541.119,6,2008,81210,MAIN
0787.541.119,1,2008,41201,MAIN
0787.541.119,1,2008,41202,SECO
0787.541.119,1,2008,41203,SECO
0787.541.119,1,2008,43390,SECO
0787.541.119,1,2008,81210,SECO
0787.541.119,1,2008,81220,SECO
0787.587.738,1,2008,86909,MAIN
0787.587.738,1,2008,68100,SECO
0787.587.738,1,2008,82990,SECO
0787.642.077,1,2008,70220,MAIN
0787.642.077,1,2008,82990,SECO
0787.802.920,6,2008,53200,MAIN
0787.802.920,1,2008,53200,MAIN
0787.991.277,6,2008,47711,MAIN
0787.991.277,1,2008,47716,MAIN
0788.257.335,1,2008,96012,MAIN
0788.605.248,1,2008,71121,MAIN
0788.605.248,1,2008,43222,SECO
0788.605.248,1,2008,82990,SECO
0788.724.420,1,2008,56210,MAIN
0788.724.420,1,2008,46392,SECO
0788.724.420,1,2008,47910,SECO
0788.724.420,1,2008,77293,SECO
0788.843.590,1,2008,71209,MAIN
0788.904.859,1,2008,47716,MAIN
0788.904.859,1,2008,47721,SECO
0788.904.859,1,2008,47722,SECO
0788.910.304,6,2008,56301,MAIN
0788.910.304,1,2008,56301,MAIN
0788.958.705,1,2008,74104,MAIN
0788.980.281,1,2008,56301,MAIN
0788.980.281,1,2008,64200,SECO
0788.980.281,1,2008,70100,SECO
0788.980.281,1,2008,70220,SECO
0788.980.281,1,2008,82990,SECO
0789.303.054,1,2008,43992,MAIN
0789.334.827,1,2008,90011,MAIN
0789.334.827,1,2008,82300,SECO
0789.334.827,1,2008,82990,SECO
0789.334.827,1,2008,90031,SECO
0789.334.827,1,2008,93299,SECO
0789.339.676,1,2008,47112,MAIN
0789.614.048,1,2008,90032,MAIN
0789.614.048,1,2008,18130,SECO
0789.614.048,1,2008,71121,SECO
0789.614.048,1,2008,82990,SECO
0789.614.048,1,2008,90042,SECO
0789.614.048,1,2008,96099,SECO
0789.622.461,1,2008,69101,MAIN
0789.971.562,6,2008,56101,MAIN
0789.971.562,1,2008,56101,MAIN
0789.971.562,1,2008,56102,SECO
0789.971.562,1,2008,56210,SECO
0789.982.846,1,2008,90012,MAIN
0789.982.846,1,2008,47990,SECO
0789.982.846,1,2008,90011,SECO
0790.122.210,1,2008,71111,MAIN
0790.122.210,1,2008,64200,SECO
0790.122.210,1,2008,70220,SECO
0790.133.195,1,2008,43211,MAIN
0790.133.195,1,2008,41201,SECO
0790.133.195,1,2008,43310,SECO
0790.133.195,1,2008,43331,SECO
0790.133.195,1,2008,43341,SECO
0790.133.195,1,2008,43994,SECO
0790.145.964,6,2008,56101,MAIN
0790.145.964,1,2008,56301,MAIN
0790.145.964,1,2008,56101,SECO
0790.145.964,1,2008,56102,SECO
0790.146.261,1,2008,43211,MAIN
0790.146.261,1,2008,33140,SECO
0790.146.261,1,2008,61200,SECO
0790.146.261,1,2008,95120,SECO
0790.179.915,1,2008,42220,MAIN
0790.242.271,1,2008,62010,MAIN
0790.242.271,1,2008,47910,SECO
0790.242.271,1,2008,62020,SECO
0790.242.271,1,2008,62030,SECO
0790.346.793,6,2008,56102,MAIN
0790.346.793,1,2008,56102,MAIN
0790.357.681,1,2008,74901,MAIN
0790.357.681,1,2008,59203,SECO
0790.357.681,1,2008,90021,SECO
0790.357.681,1,2008,90029,SECO
0790.357.681,1,2008,90032,SECO
0790.383.813,1,2008,64200,MAIN
0790.383.813,1,2008,41101,SECO
0790.383.813,1,2008,56210,SECO
0790.383.813,1,2008,68100,SECO
0790.383.813,1,2008,70100,SECO
0790.484.771,1,2008,41201,MAIN
0790.484.771,1,2008,41203,SECO
0790.484.771,1,2008,81300,SECO
0790.572.170,1,2008,82990,MAIN
0790.572.170,1,2008,56101,SECO
0790.572.170,1,2008,64200,SECO
0790.572.170,1,2008,70100,SECO
0790.572.170,1,2008,70220,SECO
0790.577.714,1,2008,64200,MAIN
0790.620.769,1,2008,70220,MAIN
0790.643.139,1,2008,68311,MAIN
0790.643.139,1,2008,68100,SECO
0790.643.139,1,2008,68312,SECO
0790.643.139,1,2008,68321,SECO
0790.643.139,1,2008,70210,SECO
0790.643.139,1,2008,82990,SECO
0790.651.948,1,2008,62020,MAIN
0790.665.707,1,2008,56301,MAIN
0790.962.447,1,2008,62090,MAIN
0790.962.447,1,2008,62010,SECO
0790.962.447,1,2008,62020,SECO
0790.962.447,1,2008,63110,SECO
0790.962.447,1,2008,85599,SECO
0790.989.963,1,2008,61200,MAIN
0790.989.963,1,2008,61900,SECO
0791.183.765,1,2008,56301,MAIN
0791.183.765,1,2008,56101,SECO
0791.220.684,1,2008,56101,MAIN
0791.220.684,1,2008,56290,SECO
0791.220.684,1,2008,56301,SECO
0791.234.047,1,2008,56210,MAIN
0791.234.047,1,2008,82300,SECO
0791.234.047,1,2008,82990,SECO
0791.322.535,1,2008,74909,MAIN
0791.413.793,6,2008,43299,MAIN
0791.413.793,1,2008,43299,MAIN
0791.492.878,1,2008,69101,MAIN
0791.560.382,6,2008,47420,MAIN
0791.560.382,1,2008,47112,MAIN
0791.606.607,1,2008,64200,MAIN
0791.606.607,1,2008,62020,SECO
0791.606.607,1,2008,70210,SECO
0791.606.607,1,2008,70220,SECO
0791.796.746,6,2008,47210,MAIN
0791.796.746,1,2008,47210,MAIN
0791.796.746,1,2008,47112,SECO
0791.796.746,1,2008,47113,SECO
0791.867.814,1,2008,47910,MAIN
0792.158.715,1,2008,81290,MAIN
0792.158.715,1,2008,43390,SECO
0792.158.715,1,2008,45206,SECO
0792.158.715,1,2008,81210,SECO
0792.158.715,1,2008,81220,SECO
0792.230.375,1,2008,59114,MAIN
0792.230.375,1,2008,73110,SECO
0792.230.375,1,2008,86904,SECO
0792.260.861,6,2008,47241,MAIN
0792.260.861,1,2008,10712,MAIN
0792.260.861,1,2008,47241,SECO
0792.260.861,1,2008,47252,SECO
0792.260.861,1,2008,47299,SECO
0792.260.861,1,2008,56102,SECO
0792.268.482,1,2008,62020,MAIN
0792.268.482,1,2008,47610,SECO
0792.268.482,1,2008,62090,SECO
0792.268.482,1,2008,63110,SECO
0792.268.482,1,2008,63990,SECO
0792.268.482,1,2008,82990,SECO
0792.277.291,1,2008,71111,MAIN
0792.277.291,1,2008,82990,SECO
0792.303.621,6,2008,47420,MAIN
0792.303.621,1,2008,47420,MAIN
0792.419.130,1,2008,56102,MAIN
0792.563.937,6,2008,81220,MAIN
0792.563.937,1,2008,81220,MAIN
0792.563.937,1,2008,43390,SECO
0792.563.937,1,2008,43992,SECO
0792.662.026,1,2008,47789,MAIN
0792.662.026,1,2008,47650,SECO
0792.662.026,1,2008,47713,SECO
0792.662.026,1,2008,47715,SECO
0792.662.026,1,2008,47788,SECO
0792.686.275,1,2008,43299,MAIN
0792.686.275,1,2008,43212,SECO
0792.686.275,1,2008,43320,SECO
0792.686.275,1,2008,43331,SECO
0792.686.275,1,2008,43332,SECO
0792.686.275,1,2008,43910,SECO
0792.791.193,1,2008,18130,MAIN
0792.791.193,1,2008,41101,SECO
0792.791.193,1,2008,43212,SECO
0792.791.193,1,2008,62010,SECO
0792.791.193,1,2008,82990,SECO
0792.959.855,1,2008,86210,MAIN
0792.959.855,1,2008,72190,SECO
0793.173.057,1,2008,46321,MAIN
0793.214.728,6,2008,47716,MAIN
0793.284.410,1,2008,47785,MAIN
0793.284.410,1,2008,47711,SECO
0793.284.410,1,2008,47712,SECO
0793.284.410,1,2008,47910,SECO
0793.284.410,1,2008,95290,SECO
0793.326.970,1,2008,47793,MAIN
0793.326.970,1,2008,47599,SECO
0793.575.212,1,2008,70220,MAIN
0793.575.212,1,2008,62020,SECO
0793.575.212,1,2008,70210,SECO
0793.619.950,1,2008,59120,MAIN
0793.619.950,1,2008,56210,SECO
0793.619.950,1,2008,90011,SECO
0793.619.950,1,2008,90023,SECO
0793.745.753,6,2008,43212,MAIN
0793.745.753,1,2008,43211,MAIN
0793.745.753,1,2008,43310,SECO
0793.745.753,1,2008,43390,SECO
0793.745.753,1,2008,81210,SECO
0793.831.271,1,2008,70220,MAIN
0793.831.271,1,2008,82990,SECO
0793.988.055,1,2008,56301,MAIN
0794.141.473,1,2008,70220,MAIN
0794.141.473,1,2008,70210,SECO
0794.141.473,1,2008,77291,SECO
0794.141.473,1,2008,82990,SECO
0794.144.641,1,2008,71112,MAIN
0794.222.241,6,2008,81210,MAIN
0794.222.241,1,2008,81210,MAIN
0794.222.241,1,2008,43299,SECO
0794.222.241,1,2008,78100,SECO
0794.222.241,1,2008,81220,SECO
0794.222.241,1,2008,88999,SECO
0794.242.334,1,2008,90011,MAIN
0794.242.334,1,2008,90029,SECO
0794.242.334,1,2008,90032,SECO
0794.256.784,1,2008,64200,MAIN
0794.256.784,1,2008,70220,SECO
0794.348.440,6,2008,56102,MAIN
0794.348.440,1,2008,56102,MAIN
0794.365.464,1,2008,47112,MAIN
0794.536.403,6,2008,10712,MAIN
0794.536.403,1,2008,47241,MAIN
0794.536.403,1,2008,10712,SECO
0794.642.212,6,2008,86210,MAIN
0794.642.905,6,2008,41201,MAIN
0794.642.905,1,2008,41201,MAIN
0794.675.666,1,2008,81220,MAIN
0794.675.666,1,2008,43211,SECO
0794.675.666,1,2008,81300,SECO
0794.705.657,1,2008,86210,MAIN
0794.705.657,1,2008,85599,SECO
0794.705.657,1,2008,86909,SECO
0794.705.657,1,2008,90031,SECO
0794.788.504,6,2008,42220,MAIN
0794.788.504,1,2008,42220,MAIN
0794.788.504,1,2008,43211,SECO
0794.788.504,1,2008,43212,SECO
0794.788.504,1,2008,80200,SECO
0794.805.429,1,2008,74103,MAIN
0794.805.429,1,2008,18120,SECO
0794.805.429,1,2008,58190,SECO
0794.805.429,1,2008,73110,SECO
0795.084.056,6,2008,53200,MAIN
0795.084.056,1,2008,49410,MAIN
0795.091.182,1,2008,56210,MAIN
0795.091.182,1,2008,59202,SECO
0795.091.182,1,2008,82990,SECO
0795.091.182,1,2008,90029,SECO
0795.091.182,1,2008,90042,SECO
0795.091.182,1,2008,93299,SECO
0795.260.141,1,2008,68201,MAIN
0795.466.811,6,2008,56102,MAIN
0795.466.811,1,2008,49390,MAIN
0795.466.811,1,2008,43999,SECO
0795.466.811,1,2008,45206,SECO
0795.466.811,1,2008,47112,SECO
0795.466.811,1,2008,81290,SECO
0795.490.070,1,2008,79110,MAIN
0795.739.401,6,2008,46431,MAIN
0795.739.401,1,2008,46431,MAIN
0795.739.401,1,2008,68203,SECO
0795.766.818,1,2008,82110,MAIN
0795.766.818,1,2008,47910,SECO
0795.766.818,1,2008,73110,SECO
0795.766.818,1,2008,74300,SECO
0795.766.818,1,2008,86210,SECO
0795.766.818,1,2008,86909,SECO
0795.891.037,6,2008,47221,MAIN
0795.891.037,1,2008,47221,MAIN
0795.891.037,1,2008,47222,SECO
0795.891.037,1,2008,47299,SECO
0795.967.845,1,2008,43996,MAIN
0795.967.845,1,2008,43310,SECO
0795.967.845,1,2008,46130,SECO
0795.967.845,1,2008,46731,SECO
0797.000.104,1,2008,90011,MAIN
0797.000.104,1,2008,70220,SECO
0797.000.104,1,2008,93299,SECO
0797.129.370,1,2008,70220,MAIN
0797.145.307,1,2008,47711,MAIN
0797.145.307,1,2008,47712,SECO
0797.241.416,1,2008,81210,MAIN
0797.241.416,1,2008,81220,SECO
0797.241.416,1,2008,81290,SECO
0797.265.071,6,2008,86230,MAIN
0797.265.071,1,2008,86230,MAIN
0797.311.789,1,2008,74909,MAIN
0797.344.552,1,2008,86905,MAIN
0797.414.630,1,2008,62010,MAIN
0797.414.630,1,2008,62020,SECO
0797.414.630,1,2008,70210,SECO
0797.414.630,1,2008,73110,SECO
0797.455.905,6,2008,56101,MAIN
0797.455.905,1,2008,56102,MAIN
0797.582.696,1,2008,71111,MAIN
0797.582.696,1,2008,71113,SECO
0797.582.696,1,2008,82300,SECO
0797.582.696,1,2008,82990,SECO
0797.609.026,1,2008,88101,MAIN
0797.609.422,6,2008,41201,MAIN
0797.609.422,1,2008,43910,MAIN
0797.609.422,1,2008,41201,SECO
0797.779.072,6,2008,47716,MAIN
0797.779.072,1,2008,47711,MAIN
0797.779.072,1,2008,47591,SECO
0797.779.072,1,2008,47712,SECO
0797.793.128,1,2008,70220,MAIN
0797.793.128,1,2008,56290,SECO
0797.793.128,1,2008,68100,SECO
0797.793.128,1,2008,82990,SECO
0797.857.860,1,2008,85593,MAIN
0797.857.860,1,2008,90011,SECO
0797.857.860,1,2008,93192,SECO
0797.872.906,1,2008,70220,MAIN
0797.884.386,1,2008,45401,MAIN
0797.884.386,1,2008,45112,SECO
0797.884.386,1,2008,45402,SECO
0797.884.386,1,2008,46190,SECO
0797.884.386,1,2008,70220,SECO
0797.885.970,1,2008,74909,MAIN
0797.885.970,1,2008,71121,SECO
0798.193.105,1,2008,71111,MAIN
0798.193.105,1,2008,71113,SECO
0798.206.565,1,2008,56102,MAIN
0798.284.957,1,2008,73110,MAIN
0798.373.742,1,2008,43211,MAIN
0798.373.742,1,2008,43221,SECO
0798.373.742,1,2008,43299,SECO
0798.373.742,1,2008,43320,SECO
0798.503.604,1,2008,47910,MAIN
0798.519.440,1,2008,18130,MAIN
0798.519.440,1,2008,18200,SECO
0798.519.440,1,2008,73120,SECO
0798.519.440,1,2008,73200,SECO
0798.521.717,1,2008,62020,MAIN
0798.521.717,1,2008,62090,SECO
0798.521.717,1,2008,63110,SECO
0798.521.717,1,2008,63120,SECO
0798.521.717,1,2008,63990,SECO
0798.521.717,1,2008,82990,SECO
0798.622.378,1,2008,71111,MAIN
0798.622.378,1,2008,71121,SECO
0798.640.095,1,2008,63990,MAIN
0798.640.095,1,2008,70220,SECO
0798.667.415,6,2008,46322,MAIN
0798.667.415,1,2008,47112,MAIN
0798.667.415,1,2008,46349,SECO
0798.667.415,1,2008,47251,SECO
0798.667.415,1,2008,47252,SECO
0798.667.415,1,2008,47260,SECO
0798.667.415,1,2008,47540,SECO
0798.677.511,1,2008,94992,MAIN
0798.677.511,1,2008,85593,SECO
0798.677.511,1,2008,90031,SECO
0798.677.511,1,2008,94991,SECO
0798.682.558,6,2008,47210,MAIN
0798.682.558,1,2008,47210,MAIN
0798.683.944,1,2008,73110,MAIN
0798.683.944,1,2008,70100,SECO
0798.683.944,1,2008,70210,SECO
0798.733.731,1,2008,59113,MAIN
0798.733.731,1,2008,16230,SECO
0798.733.731,1,2008,43320,SECO
0798.733.731,1,2008,59114,SECO
0798.733.731,1,2008,74105,SECO
0798.733.731,1,2008,90022,SECO
0798.848.349,6,2008,47112,MAIN
0798.848.349,1,2008,47112,MAIN
0798.954.257,6,2008,10712,MAIN
0799.153.207,1,2008,82990,MAIN
0799.252.680,1,2008,70220,MAIN
0799.252.680,1,2008,46180,SECO
0799.252.680,1,2008,68311,SECO
0799.252.680,1,2008,70100,SECO
0799.252.680,1,2008,70210,SECO
0799.252.680,1,2008,82990,SECO
0799.277.822,1,2008,71111,MAIN
0799.277.822,1,2008,41201,SECO
0799.277.822,1,2008,64200,SECO
0799.277.822,1,2008,68100,SECO
0799.277.822,1,2008,70220,SECO
0799.277.822,1,2008,82110,SECO
0799.360.865,1,2008,86220,MAIN
0799.360.865,1,2008,86901,SECO
0799.370.565,1,2008,47990,MAIN
0799.370.565,1,2008,41201,SECO
0799.370.565,1,2008,41203,SECO
0799.370.565,1,2008,43222,SECO
0799.381.651,1,2008,71112,MAIN
0799.381.651,1,2008,70210,SECO
0799.381.651,1,2008,70220,SECO
0799.381.651,1,2008,71113,SECO
0799.381.651,1,2008,82990,SECO
0799.437.475,1,2008,61900,MAIN
0799.437.475,1,2008,62020,SECO
0799.437.475,1,2008,66199,SECO
0799.437.475,1,2008,70220,SECO
0799.437.475,1,2008,82300,SECO
0799.512.107,6,2008,47112,MAIN
0799.512.107,1,2008,47112,MAIN
0799.548.531,1,2008,56301,MAIN
0799.643.551,1,2008,56101,MAIN
0799.643.551,1,2008,56210,SECO
0799.643.551,1,2008,56290,SECO
0799.646.323,6,2008,47112,MAIN
0799.646.323,1,2008,47112,MAIN
0799.764.604,6,2008,56101,MAIN
0799.764.604,1,2008,56101,MAIN
0799.764.604,1,2008,46190,SECO
0799.764.604,1,2008,56210,SECO
0799.764.604,1,2008,56301,SECO
0799.777.470,1,2008,56102,MAIN
0799.777.470,1,2008,56101,SECO
0799.777.470,1,2008,56210,SECO
0799.777.470,1,2008,56290,SECO
0799.777.470,1,2008,56301,SECO
0799.930.987,1,2008,85593,MAIN
0799.930.987,1,2008,90041,SECO
0799.938.709,1,2008,73120,MAIN
0799.938.709,1,2008,73110,SECO
